h3_origin,h3_dest,trips,origin_zone,dest_zone
89ce8c0f6cbffff,89ce8c0d41bffff,0.0868,48.0,35.0
89ce8c0f6cbffff,89ce8c0d433ffff,0.5383,48.0,35.0
89ce8c0f6cbffff,89ce8c0d48bffff,0.0975,48.0,35.0
89ce8c0f6cbffff,89ce8c0d413ffff,0.1878,48.0,35.0
89ce8c0f6cbffff,89ce8c0d4a7ffff,0.0895,48.0,35.0
89ce8c0f6cbffff,89ce8c0d473ffff,0.1576,48.0,35.0
89ce8c0f6cbffff,89ce8c0d4afffff,0.1229,48.0,35.0
89ce8c0f6cbffff,89ce8c0d417ffff,0.4021,48.0,35.0
89ce8c0f6cbffff,89ce8c0d4bbffff,0.8086,48.0,35.0
89ce8c0f6cbffff,89ce8c0d5dbffff,0.0298,48.0,35.0
89ce8c0f6cbffff,89ce8c0d423ffff,0.1882,48.0,35.0
89ce8c0f6cbffff,89ce8c0d437ffff,0.1549,48.0,35.0
89ce8c0f6cbffff,89ce8c0d43bffff,0.3148,48.0,35.0
89ce8c0f6cbffff,89ce8c0d403ffff,0.31,48.0,35.0
89ce8c0f6cbffff,89ce8c0d40fffff,0.5148,48.0,35.0
89ce8c0f61bffff,89ce8c0d407ffff,0.3975,48.0,35.0
89ce8c0f61bffff,89ce8c0d40bffff,0.0525,48.0,35.0
89ce8c0f61bffff,89ce8c0d4abffff,0.3104,48.0,35.0
89ce8c0f61bffff,89ce8c0d483ffff,0.058,48.0,35.0
89ce8c0f61bffff,89ce8c0d477ffff,0.123,48.0,35.0
89ce8c0f61bffff,89ce8c0d42bffff,0.0248,48.0,35.0
89ce8c0f61bffff,89ce8c0d48fffff,0.2676,48.0,35.0
89ce8c0f61bffff,89ce8c0d41bffff,0.0347,48.0,35.0
89ce8c0f61bffff,89ce8c0d433ffff,0.2152,48.0,35.0
89ce8c0f61bffff,89ce8c0d48bffff,0.039,48.0,35.0
89ce8c0f61bffff,89ce8c0d413ffff,0.075,48.0,35.0
89ce8c0f61bffff,89ce8c0d4a7ffff,0.0358,48.0,35.0
89ce8c0f61bffff,89ce8c0d473ffff,0.063,48.0,35.0
89ce8c0f61bffff,89ce8c0d4afffff,0.0491,48.0,35.0
89ce8c0f61bffff,89ce8c0d417ffff,0.1607,48.0,35.0
89ce8c0f61bffff,89ce8c0d4bbffff,0.3232,48.0,35.0
89ce8c0f61bffff,89ce8c0d5dbffff,0.0119,48.0,35.0
89ce8c0f61bffff,89ce8c0d423ffff,0.0752,48.0,35.0
89ce8c0f61bffff,89ce8c0d437ffff,0.0619,48.0,35.0
89ce8c0f61bffff,89ce8c0d43bffff,0.1258,48.0,35.0
89ce8c0f61bffff,89ce8c0d403ffff,0.1239,48.0,35.0
89ce8c0f61bffff,89ce8c0d40fffff,0.2057,48.0,35.0
89ce8c0f647ffff,89ce8c0d407ffff,0.3946,48.0,35.0
89ce8c0f647ffff,89ce8c0d40bffff,0.0521,48.0,35.0
89ce8c0f647ffff,89ce8c0d4abffff,0.3082,48.0,35.0
89ce8c0f647ffff,89ce8c0d483ffff,0.0576,48.0,35.0
89ce8c0f647ffff,89ce8c0d477ffff,0.1221,48.0,35.0
89ce8c0f647ffff,89ce8c0d42bffff,0.0246,48.0,35.0
89ce8c0f647ffff,89ce8c0d48fffff,0.2657,48.0,35.0
89ce8c0f647ffff,89ce8c0d41bffff,0.0344,48.0,35.0
89ce8c0f647ffff,89ce8c0d433ffff,0.2136,48.0,35.0
89ce8c0f647ffff,89ce8c0d48bffff,0.0387,48.0,35.0
89ce8c0f647ffff,89ce8c0d413ffff,0.0745,48.0,35.0
89ce8c0f647ffff,89ce8c0d4a7ffff,0.0355,48.0,35.0
89ce8c0f647ffff,89ce8c0d473ffff,0.0625,48.0,35.0
89ce8c0f647ffff,89ce8c0d4afffff,0.0488,48.0,35.0
89ce8c0f647ffff,89ce8c0d417ffff,0.1596,48.0,35.0
89ce8c0f647ffff,89ce8c0d4bbffff,0.3209,48.0,35.0
89ce8c0f647ffff,89ce8c0d5dbffff,0.0118,48.0,35.0
89ce8c0f647ffff,89ce8c0d423ffff,0.0747,48.0,35.0
89ce8c0f647ffff,89ce8c0d437ffff,0.0615,48.0,35.0
89ce8c0f647ffff,89ce8c0d43bffff,0.1249,48.0,35.0
89ce8c0f647ffff,89ce8c0d403ffff,0.123,48.0,35.0
89ce8c0f647ffff,89ce8c0d40fffff,0.2043,48.0,35.0
89ce8c0f6d7ffff,89ce8c0d407ffff,0.0797,48.0,35.0
89ce8c0f6d7ffff,89ce8c0d40bffff,0.0105,48.0,35.0
89ce8c0f6d7ffff,89ce8c0d4abffff,0.0623,48.0,35.0
89ce8c0f6d7ffff,89ce8c0d483ffff,0.0116,48.0,35.0
89ce8c0f6d7ffff,89ce8c0d477ffff,0.0247,48.0,35.0
89ce8c0f6d7ffff,89ce8c0d48fffff,0.0537,48.0,35.0
89ce8c0f6d7ffff,89ce8c0d433ffff,0.0432,48.0,35.0
89ce8c0f6d7ffff,89ce8c0d413ffff,0.0151,48.0,35.0
89ce8c0f6d7ffff,89ce8c0d473ffff,0.0126,48.0,35.0
89ce8c0f6d7ffff,89ce8c0d417ffff,0.0322,48.0,35.0
89ce8c0f6d7ffff,89ce8c0d4bbffff,0.0648,48.0,35.0
89ce8c0f6d7ffff,89ce8c0d423ffff,0.0151,48.0,35.0
89ce8c0f6d7ffff,89ce8c0d437ffff,0.0124,48.0,35.0
89ce8c0f6d7ffff,89ce8c0d43bffff,0.0252,48.0,35.0
89ce8c0f6d7ffff,89ce8c0d403ffff,0.0249,48.0,35.0
89ce8c0f6d7ffff,89ce8c0d40fffff,0.0413,48.0,35.0
89ce8c0f653ffff,89ce8c0d407ffff,0.3965,48.0,35.0
89ce8c0f653ffff,89ce8c0d40bffff,0.0523,48.0,35.0
89ce8c0f653ffff,89ce8c0d4abffff,0.3096,48.0,35.0
89ce8c0f653ffff,89ce8c0d483ffff,0.0578,48.0,35.0
89ce8c0f653ffff,89ce8c0d477ffff,0.1227,48.0,35.0
89ce8c0f653ffff,89ce8c0d42bffff,0.0247,48.0,35.0
89ce8c0f653ffff,89ce8c0d48fffff,0.2669,48.0,35.0
89ce8c0f653ffff,89ce8c0d41bffff,0.0346,48.0,35.0
89ce8c0f653ffff,89ce8c0d433ffff,0.2146,48.0,35.0
89ce8c0f653ffff,89ce8c0d48bffff,0.0389,48.0,35.0
89ce8c0f653ffff,89ce8c0d413ffff,0.0749,48.0,35.0
89ce8c0f653ffff,89ce8c0d4a7ffff,0.0357,48.0,35.0
89ce8c0f653ffff,89ce8c0d473ffff,0.0628,48.0,35.0
89ce8c0f653ffff,89ce8c0d4afffff,0.049,48.0,35.0
89ce8c0f653ffff,89ce8c0d417ffff,0.1603,48.0,35.0
89ce8c0f653ffff,89ce8c0d4bbffff,0.3224,48.0,35.0
89ce8c0f653ffff,89ce8c0d5dbffff,0.0119,48.0,35.0
89ce8c0f653ffff,89ce8c0d423ffff,0.075,48.0,35.0
89ce8c0f653ffff,89ce8c0d437ffff,0.0618,48.0,35.0
89ce8c0f653ffff,89ce8c0d43bffff,0.1255,48.0,35.0
89ce8c0f653ffff,89ce8c0d403ffff,0.1236,48.0,35.0
89ce8c0f653ffff,89ce8c0d40fffff,0.2052,48.0,35.0
89ce8c0f6c3ffff,89ce8c0d407ffff,0.4001,48.0,35.0
89ce8c0f6c3ffff,89ce8c0d40bffff,0.0528,48.0,35.0
89ce8c0f6c3ffff,89ce8c0d4abffff,0.3124,48.0,35.0
89ce8c0f6c3ffff,89ce8c0d483ffff,0.0584,48.0,35.0
89ce8c0f6c3ffff,89ce8c0d477ffff,0.1238,48.0,35.0
89ce8c0f6c3ffff,89ce8c0d42bffff,0.025,48.0,35.0
89ce8c0f6c3ffff,89ce8c0d48fffff,0.2694,48.0,35.0
89ce8c0f6c3ffff,89ce8c0d41bffff,0.0349,48.0,35.0
89ce8c0f6c3ffff,89ce8c0d433ffff,0.2166,48.0,35.0
89ce8c0f6c3ffff,89ce8c0d48bffff,0.0392,48.0,35.0
89ce8c0f6c3ffff,89ce8c0d413ffff,0.0755,48.0,35.0
89ce8c0f6c3ffff,89ce8c0d4a7ffff,0.036,48.0,35.0
89ce8c0f6c3ffff,89ce8c0d473ffff,0.0634,48.0,35.0
89ce8c0f6c3ffff,89ce8c0d4afffff,0.0494,48.0,35.0
89ce8c0f6c3ffff,89ce8c0d417ffff,0.1618,48.0,35.0
89ce8c0f6c3ffff,89ce8c0d4bbffff,0.3253,48.0,35.0
89ce8c0f6c3ffff,89ce8c0d5dbffff,0.012,48.0,35.0
89ce8c0f6c3ffff,89ce8c0d423ffff,0.0757,48.0,35.0
89ce8c0f6c3ffff,89ce8c0d437ffff,0.0623,48.0,35.0
89ce8c0f6c3ffff,89ce8c0d43bffff,0.1267,48.0,35.0
89ce8c0f6c3ffff,89ce8c0d403ffff,0.1247,48.0,35.0
89ce8c0f6c3ffff,89ce8c0d40fffff,0.2071,48.0,35.0
89ce8c0f60bffff,89ce8c0d407ffff,0.5969,48.0,35.0
89ce8c0f60bffff,89ce8c0d40bffff,0.0788,48.0,35.0
89ce8c0f60bffff,89ce8c0d4c7ffff,0.0107,48.0,35.0
89ce8c0f60bffff,89ce8c0d4abffff,0.4661,48.0,35.0
89ce8c0f60bffff,89ce8c0d5d3ffff,0.0116,48.0,35.0
89ce8c0f60bffff,89ce8c0d483ffff,0.0871,48.0,35.0
89ce8c0f60bffff,89ce8c0d477ffff,0.1847,48.0,35.0
89ce8c0f60bffff,89ce8c0d42bffff,0.0373,48.0,35.0
89ce8c0f60bffff,89ce8c0d48fffff,0.4019,48.0,35.0
89ce8c0f60bffff,89ce8c0d41bffff,0.0521,48.0,35.0
89ce8c0f60bffff,89ce8c0d433ffff,0.3231,48.0,35.0
89ce8c0f60bffff,89ce8c0d48bffff,0.0585,48.0,35.0
89ce8c0f60bffff,89ce8c0d413ffff,0.1127,48.0,35.0
89ce8c0f60bffff,89ce8c0d4a7ffff,0.0537,48.0,35.0
89ce8c0f60bffff,89ce8c0d473ffff,0.0946,48.0,35.0
89ce8c0f60bffff,89ce8c0d4afffff,0.0738,48.0,35.0
89ce8c0f60bffff,89ce8c0d417ffff,0.2414,48.0,35.0
89ce8c0f60bffff,89ce8c0d4bbffff,0.4853,48.0,35.0
89ce8c0f60bffff,89ce8c0d5dbffff,0.0179,48.0,35.0
89ce8c0f60bffff,89ce8c0d423ffff,0.113,48.0,35.0
89ce8c0f60bffff,89ce8c0d437ffff,0.093,48.0,35.0
89ce8c0f60bffff,89ce8c0d43bffff,0.189,48.0,35.0
89ce8c0f60bffff,89ce8c0d403ffff,0.186,48.0,35.0
89ce8c0f60bffff,89ce8c0d40fffff,0.309,48.0,35.0
89ce8c0ab27ffff,89ce8c0d407ffff,1.6889,48.0,35.0
89ce8c0ab27ffff,89ce8c0d40bffff,0.2229,48.0,35.0
89ce8c0ab27ffff,89ce8c0d4c7ffff,0.0302,48.0,35.0
89ce8c0ab27ffff,89ce8c0d4abffff,1.3188,48.0,35.0
89ce8c0ab27ffff,89ce8c0d5d3ffff,0.0327,48.0,35.0
89ce8c0ab27ffff,89ce8c0d483ffff,0.2464,48.0,35.0
89ce8c0ab27ffff,89ce8c0d477ffff,0.5225,48.0,35.0
89ce8c0ab27ffff,89ce8c0d42bffff,0.1054,48.0,35.0
89ce8c0ab27ffff,89ce8c0d48fffff,1.137,48.0,35.0
89ce8c0ab27ffff,89ce8c0d41bffff,0.1474,48.0,35.0
89ce8c0ab27ffff,89ce8c0d433ffff,0.9142,48.0,35.0
89ce8c0ab27ffff,89ce8c0d48bffff,0.1656,48.0,35.0
89ce8c0ab27ffff,89ce8c0d413ffff,0.3188,48.0,35.0
89ce8c0ab27ffff,89ce8c0d4a7ffff,0.152,48.0,35.0
89ce8c0ab27ffff,89ce8c0d473ffff,0.2676,48.0,35.0
89ce8c0ab27ffff,89ce8c0d4afffff,0.2087,48.0,35.0
89ce8c0ab27ffff,89ce8c0d417ffff,0.6829,48.0,35.0
89ce8c0ab27ffff,89ce8c0d4bbffff,1.3731,48.0,35.0
89ce8c0ab27ffff,89ce8c0d5dbffff,0.0505,48.0,35.0
89ce8c0ab27ffff,89ce8c0d423ffff,0.3196,48.0,35.0
89ce8c0ab27ffff,89ce8c0d437ffff,0.2631,48.0,35.0
89ce8c0ab27ffff,89ce8c0d43bffff,0.5346,48.0,35.0
89ce8c0ab27ffff,89ce8c0d403ffff,0.5264,48.0,35.0
89ce8c0ab27ffff,89ce8c0d40fffff,0.8741,48.0,35.0
89ce8c0f613ffff,89ce8c0d407ffff,0.2787,48.0,35.0
89ce8c0f613ffff,89ce8c0d40bffff,0.0368,48.0,35.0
89ce8c0f613ffff,89ce8c0d4abffff,0.2176,48.0,35.0
89ce8c0f613ffff,89ce8c0d483ffff,0.0407,48.0,35.0
89ce8c0f613ffff,89ce8c0d477ffff,0.0862,48.0,35.0
89ce8c0f613ffff,89ce8c0d42bffff,0.0174,48.0,35.0
89ce8c0f613ffff,89ce8c0d48fffff,0.1876,48.0,35.0
89ce8c0f613ffff,89ce8c0d41bffff,0.0243,48.0,35.0
89ce8c0f613ffff,89ce8c0d433ffff,0.1508,48.0,35.0
89ce8c0f613ffff,89ce8c0d48bffff,0.0273,48.0,35.0
89ce8c0f613ffff,89ce8c0d413ffff,0.0526,48.0,35.0
89ce8c0f613ffff,89ce8c0d4a7ffff,0.0251,48.0,35.0
89ce8c0f613ffff,89ce8c0d473ffff,0.0442,48.0,35.0
89ce8c0f613ffff,89ce8c0d4afffff,0.0344,48.0,35.0
89ce8c0f613ffff,89ce8c0d417ffff,0.1127,48.0,35.0
89ce8c0f613ffff,89ce8c0d4bbffff,0.2266,48.0,35.0
89ce8c0f613ffff,89ce8c0d423ffff,0.0527,48.0,35.0
89ce8c0f613ffff,89ce8c0d437ffff,0.0434,48.0,35.0
89ce8c0f613ffff,89ce8c0d43bffff,0.0882,48.0,35.0
89ce8c0f613ffff,89ce8c0d403ffff,0.0869,48.0,35.0
89ce8c0f613ffff,89ce8c0d40fffff,0.1442,48.0,35.0
89ce8c0f65bffff,89ce8c0d407ffff,0.5991,48.0,35.0
89ce8c0f65bffff,89ce8c0d40bffff,0.0791,48.0,35.0
89ce8c0f65bffff,89ce8c0d4c7ffff,0.0107,48.0,35.0
89ce8c0f65bffff,89ce8c0d4abffff,0.4678,48.0,35.0
89ce8c0f65bffff,89ce8c0d5d3ffff,0.0116,48.0,35.0
89ce8c0f65bffff,89ce8c0d483ffff,0.0874,48.0,35.0
89ce8c0f65bffff,89ce8c0d477ffff,0.1854,48.0,35.0
89ce8c0f65bffff,89ce8c0d42bffff,0.0374,48.0,35.0
89ce8c0f65bffff,89ce8c0d48fffff,0.4033,48.0,35.0
89ce8c0f65bffff,89ce8c0d41bffff,0.0523,48.0,35.0
89ce8c0f65bffff,89ce8c0d433ffff,0.3243,48.0,35.0
89ce8c0f65bffff,89ce8c0d48bffff,0.0587,48.0,35.0
89ce8c0f65bffff,89ce8c0d413ffff,0.1131,48.0,35.0
89ce8c0f65bffff,89ce8c0d4a7ffff,0.0539,48.0,35.0
89ce8c0f65bffff,89ce8c0d473ffff,0.0949,48.0,35.0
89ce8c0f65bffff,89ce8c0d4afffff,0.074,48.0,35.0
89ce8c0f65bffff,89ce8c0d417ffff,0.2423,48.0,35.0
89ce8c0f65bffff,89ce8c0d4bbffff,0.4871,48.0,35.0
89ce8c0f65bffff,89ce8c0d5dbffff,0.0179,48.0,35.0
89ce8c0f65bffff,89ce8c0d423ffff,0.1134,48.0,35.0
89ce8c0f65bffff,89ce8c0d437ffff,0.0933,48.0,35.0
89ce8c0f65bffff,89ce8c0d43bffff,0.1897,48.0,35.0
89ce8c0f65bffff,89ce8c0d403ffff,0.1867,48.0,35.0
89ce8c0f65bffff,89ce8c0d40fffff,0.3101,48.0,35.0
89ce8c0f6c7ffff,89ce8c0d407ffff,0.4009,48.0,35.0
89ce8c0f6c7ffff,89ce8c0d40bffff,0.0529,48.0,35.0
89ce8c0f6c7ffff,89ce8c0d4abffff,0.3131,48.0,35.0
89ce8c0f6c7ffff,89ce8c0d483ffff,0.0585,48.0,35.0
89ce8c0f6c7ffff,89ce8c0d477ffff,0.124,48.0,35.0
89ce8c0f6c7ffff,89ce8c0d42bffff,0.025,48.0,35.0
89ce8c0f6c7ffff,89ce8c0d48fffff,0.2699,48.0,35.0
89ce8c0f6c7ffff,89ce8c0d41bffff,0.035,48.0,35.0
89ce8c0f6c7ffff,89ce8c0d433ffff,0.217,48.0,35.0
89ce8c0f6c7ffff,89ce8c0d48bffff,0.0393,48.0,35.0
89ce8c0f6c7ffff,89ce8c0d413ffff,0.0757,48.0,35.0
89ce8c0f6c7ffff,89ce8c0d4a7ffff,0.0361,48.0,35.0
89ce8c0f6c7ffff,89ce8c0d473ffff,0.0635,48.0,35.0
89ce8c0f6c7ffff,89ce8c0d4afffff,0.0495,48.0,35.0
89ce8c0f6c7ffff,89ce8c0d417ffff,0.1621,48.0,35.0
89ce8c0f6c7ffff,89ce8c0d4bbffff,0.326,48.0,35.0
89ce8c0f6c7ffff,89ce8c0d5dbffff,0.012,48.0,35.0
89ce8c0f6c7ffff,89ce8c0d423ffff,0.0759,48.0,35.0
89ce8c0f6c7ffff,89ce8c0d437ffff,0.0625,48.0,35.0
89ce8c0f6c7ffff,89ce8c0d43bffff,0.1269,48.0,35.0
89ce8c0f6c7ffff,89ce8c0d403ffff,0.125,48.0,35.0
89ce8c0f6c7ffff,89ce8c0d40fffff,0.2075,48.0,35.0
89ce8c0f64fffff,89ce8c0d0d3ffff,0.0363,48.0,37.0
89ce8c0f64fffff,89ce8c0d087ffff,0.0596,48.0,37.0
89ce8c0f64fffff,89ce8c0d00fffff,0.0609,48.0,37.0
89ce8c0f64fffff,89ce8c0d0d7ffff,0.6907,48.0,37.0
89ce8c0f64fffff,89ce8c0d0cbffff,0.0211,48.0,37.0
89ce8c0f64fffff,89ce8c0d467ffff,0.1541,48.0,37.0
89ce8c0f64fffff,89ce8c0d073ffff,0.0426,48.0,37.0
89ce8c0f64fffff,89ce8c0d093ffff,0.0277,48.0,37.0
89ce8c0f64fffff,89ce8c0d0abffff,0.0605,48.0,37.0
89ce8c0f64fffff,89ce8c0d047ffff,0.0217,48.0,37.0
89ce8c0f64fffff,89ce8c0d463ffff,0.1839,48.0,37.0
89ce8c0f64fffff,89ce8c0d003ffff,0.0752,48.0,37.0
89ce8c0f64fffff,89ce8c0d09bffff,0.6746,48.0,37.0
89ce8c0f64fffff,89ce8c0d08fffff,0.0631,48.0,37.0
89ce8c0f64fffff,89ce8c0d017ffff,0.0754,48.0,37.0
89ce8c0f64fffff,89ce8c0d057ffff,0.072,48.0,37.0
89ce8c0f64fffff,89ce8c0d0bbffff,0.0576,48.0,37.0
89ce8c0f64fffff,89ce8c0d0c7ffff,0.4993,48.0,37.0
89ce8c0f64fffff,89ce8c0d0b3ffff,0.0402,48.0,37.0
89ce8c0f64fffff,89ce8c0d007ffff,0.0475,48.0,37.0
89ce8c0f64fffff,89ce8c0d0a3ffff,0.0377,48.0,37.0
89ce8c0f64fffff,89ce8c0d01bffff,0.077,48.0,37.0
89ce8c0f64fffff,89ce8c0d0cfffff,0.0705,48.0,37.0
89ce8c0f64fffff,89ce8c0d447ffff,0.0448,48.0,37.0
89ce8c0f64fffff,89ce8c0d0c3ffff,0.3897,48.0,37.0
89ce8c0f64fffff,89ce8c0d08bffff,0.5394,48.0,37.0
89ce8c0f64fffff,89ce8c0d053ffff,0.0331,48.0,37.0
89ce8c0f64fffff,89ce8c0d00bffff,0.0751,48.0,37.0
89ce8c0f64fffff,89ce8c0d083ffff,0.0164,48.0,37.0
89ce8c0f64fffff,89ce8c0d013ffff,0.0761,48.0,37.0
89ce8c0f64fffff,89ce8c0d46fffff,0.1954,48.0,37.0
89ce8c0f6cfffff,89ce8c0d0d3ffff,0.0186,48.0,37.0
89ce8c0f6cfffff,89ce8c0d087ffff,0.0306,48.0,37.0
89ce8c0f6cfffff,89ce8c0d00fffff,0.0313,48.0,37.0
89ce8c0f6cfffff,89ce8c0d0d7ffff,0.3548,48.0,37.0
89ce8c0f6cfffff,89ce8c0d0cbffff,0.0108,48.0,37.0
89ce8c0f6cfffff,89ce8c0d467ffff,0.0792,48.0,37.0
89ce8c0f6cfffff,89ce8c0d073ffff,0.0219,48.0,37.0
89ce8c0f6cfffff,89ce8c0d093ffff,0.0142,48.0,37.0
89ce8c0f6cfffff,89ce8c0d0abffff,0.0311,48.0,37.0
89ce8c0f6cfffff,89ce8c0d047ffff,0.0112,48.0,37.0
89ce8c0f6cfffff,89ce8c0d463ffff,0.0945,48.0,37.0
89ce8c0f6cfffff,89ce8c0d003ffff,0.0386,48.0,37.0
89ce8c0f6cfffff,89ce8c0d09bffff,0.3466,48.0,37.0
89ce8c0f6cfffff,89ce8c0d08fffff,0.0324,48.0,37.0
89ce8c0f6cfffff,89ce8c0d017ffff,0.0387,48.0,37.0
89ce8c0f6cfffff,89ce8c0d057ffff,0.037,48.0,37.0
89ce8c0f6cfffff,89ce8c0d0bbffff,0.0296,48.0,37.0
89ce8c0f6cfffff,89ce8c0d0c7ffff,0.2565,48.0,37.0
89ce8c0f6cfffff,89ce8c0d0b3ffff,0.0206,48.0,37.0
89ce8c0f6cfffff,89ce8c0d007ffff,0.0244,48.0,37.0
89ce8c0f6cfffff,89ce8c0d0a3ffff,0.0194,48.0,37.0
89ce8c0f6cfffff,89ce8c0d01bffff,0.0396,48.0,37.0
89ce8c0f6cfffff,89ce8c0d0cfffff,0.0362,48.0,37.0
89ce8c0f6cfffff,89ce8c0d447ffff,0.023,48.0,37.0
89ce8c0f6cfffff,89ce8c0d0c3ffff,0.2002,48.0,37.0
89ce8c0f6cfffff,89ce8c0d08bffff,0.2771,48.0,37.0
89ce8c0f6cfffff,89ce8c0d053ffff,0.017,48.0,37.0
89ce8c0f6cfffff,89ce8c0d00bffff,0.0386,48.0,37.0
89ce8c0f6cfffff,89ce8c0d013ffff,0.0391,48.0,37.0
89ce8c0f6cfffff,89ce8c0d46fffff,0.1004,48.0,37.0
89ce8c0f657ffff,89ce8c0d0d3ffff,0.0189,48.0,37.0
89ce8c0f657ffff,89ce8c0d087ffff,0.031,48.0,37.0
89ce8c0f657ffff,89ce8c0d00fffff,0.0317,48.0,37.0
89ce8c0f657ffff,89ce8c0d0d7ffff,0.3596,48.0,37.0
89ce8c0f657ffff,89ce8c0d0cbffff,0.011,48.0,37.0
89ce8c0f657ffff,89ce8c0d467ffff,0.0802,48.0,37.0
89ce8c0f657ffff,89ce8c0d073ffff,0.0222,48.0,37.0
89ce8c0f657ffff,89ce8c0d093ffff,0.0144,48.0,37.0
89ce8c0f657ffff,89ce8c0d0abffff,0.0315,48.0,37.0
89ce8c0f657ffff,89ce8c0d047ffff,0.0113,48.0,37.0
89ce8c0f657ffff,89ce8c0d463ffff,0.0957,48.0,37.0
89ce8c0f657ffff,89ce8c0d003ffff,0.0392,48.0,37.0
89ce8c0f657ffff,89ce8c0d09bffff,0.3512,48.0,37.0
89ce8c0f657ffff,89ce8c0d08fffff,0.0329,48.0,37.0
89ce8c0f657ffff,89ce8c0d017ffff,0.0392,48.0,37.0
89ce8c0f657ffff,89ce8c0d057ffff,0.0375,48.0,37.0
89ce8c0f657ffff,89ce8c0d0bbffff,0.03,48.0,37.0
89ce8c0f657ffff,89ce8c0d0c7ffff,0.2599,48.0,37.0
89ce8c0f657ffff,89ce8c0d0b3ffff,0.0209,48.0,37.0
89ce8c0f657ffff,89ce8c0d007ffff,0.0247,48.0,37.0
89ce8c0f657ffff,89ce8c0d0a3ffff,0.0196,48.0,37.0
89ce8c0f657ffff,89ce8c0d01bffff,0.0401,48.0,37.0
89ce8c0f657ffff,89ce8c0d0cfffff,0.0367,48.0,37.0
89ce8c0f657ffff,89ce8c0d447ffff,0.0233,48.0,37.0
89ce8c0f657ffff,89ce8c0d0c3ffff,0.2029,48.0,37.0
89ce8c0f657ffff,89ce8c0d08bffff,0.2809,48.0,37.0
89ce8c0f657ffff,89ce8c0d053ffff,0.0172,48.0,37.0
89ce8c0f657ffff,89ce8c0d00bffff,0.0391,48.0,37.0
89ce8c0f657ffff,89ce8c0d013ffff,0.0396,48.0,37.0
89ce8c0f657ffff,89ce8c0d46fffff,0.1018,48.0,37.0
89ce8c0f643ffff,89ce8c0d0d3ffff,0.0189,48.0,37.0
89ce8c0f643ffff,89ce8c0d087ffff,0.031,48.0,37.0
89ce8c0f643ffff,89ce8c0d00fffff,0.0317,48.0,37.0
89ce8c0f643ffff,89ce8c0d0d7ffff,0.3594,48.0,37.0
89ce8c0f643ffff,89ce8c0d0cbffff,0.011,48.0,37.0
89ce8c0f643ffff,89ce8c0d467ffff,0.0802,48.0,37.0
89ce8c0f643ffff,89ce8c0d073ffff,0.0221,48.0,37.0
89ce8c0f643ffff,89ce8c0d093ffff,0.0144,48.0,37.0
89ce8c0f643ffff,89ce8c0d0abffff,0.0315,48.0,37.0
89ce8c0f643ffff,89ce8c0d047ffff,0.0113,48.0,37.0
89ce8c0f643ffff,89ce8c0d463ffff,0.0957,48.0,37.0
89ce8c0f643ffff,89ce8c0d003ffff,0.0391,48.0,37.0
89ce8c0f643ffff,89ce8c0d09bffff,0.3511,48.0,37.0
89ce8c0f643ffff,89ce8c0d08fffff,0.0328,48.0,37.0
89ce8c0f643ffff,89ce8c0d017ffff,0.0392,48.0,37.0
89ce8c0f643ffff,89ce8c0d057ffff,0.0375,48.0,37.0
89ce8c0f643ffff,89ce8c0d0bbffff,0.03,48.0,37.0
89ce8c0f643ffff,89ce8c0d0c7ffff,0.2598,48.0,37.0
89ce8c0f643ffff,89ce8c0d0b3ffff,0.0209,48.0,37.0
89ce8c0f643ffff,89ce8c0d007ffff,0.0247,48.0,37.0
89ce8c0f643ffff,89ce8c0d0a3ffff,0.0196,48.0,37.0
89ce8c0f643ffff,89ce8c0d01bffff,0.0401,48.0,37.0
89ce8c0f643ffff,89ce8c0d0cfffff,0.0367,48.0,37.0
89ce8c0f643ffff,89ce8c0d447ffff,0.0233,48.0,37.0
89ce8c0f643ffff,89ce8c0d0c3ffff,0.2028,48.0,37.0
89ce8c0f643ffff,89ce8c0d08bffff,0.2807,48.0,37.0
89ce8c0f643ffff,89ce8c0d053ffff,0.0172,48.0,37.0
89ce8c0f643ffff,89ce8c0d00bffff,0.0391,48.0,37.0
89ce8c0f643ffff,89ce8c0d013ffff,0.0396,48.0,37.0
89ce8c0f643ffff,89ce8c0d46fffff,0.1017,48.0,37.0
89ce8c0f68bffff,89ce8c0d0d3ffff,0.0183,48.0,37.0
89ce8c0f68bffff,89ce8c0d087ffff,0.03,48.0,37.0
89ce8c0f68bffff,89ce8c0d00fffff,0.0307,48.0,37.0
89ce8c0f68bffff,89ce8c0d0d7ffff,0.348,48.0,37.0
89ce8c0f68bffff,89ce8c0d0cbffff,0.0106,48.0,37.0
89ce8c0f68bffff,89ce8c0d467ffff,0.0777,48.0,37.0
89ce8c0f68bffff,89ce8c0d073ffff,0.0214,48.0,37.0
89ce8c0f68bffff,89ce8c0d093ffff,0.0139,48.0,37.0
89ce8c0f68bffff,89ce8c0d0abffff,0.0305,48.0,37.0
89ce8c0f68bffff,89ce8c0d047ffff,0.0109,48.0,37.0
89ce8c0f68bffff,89ce8c0d463ffff,0.0927,48.0,37.0
89ce8c0f68bffff,89ce8c0d003ffff,0.0379,48.0,37.0
89ce8c0f68bffff,89ce8c0d09bffff,0.3399,48.0,37.0
89ce8c0f68bffff,89ce8c0d08fffff,0.0318,48.0,37.0
89ce8c0f68bffff,89ce8c0d017ffff,0.038,48.0,37.0
